OrderID,OrderDate,Month,Region,Category,Channel,UnitPrice,Quantity,Revenue,DeliveryDays,Delayed,CustomerID,ChurnRisk
ORD101458,2025-04-07,2025-04,North,Home & Kitchen,Online,98.89122846977777,1,98.89,5.3,1,499,Medium
ORD101459,2025-07-08,2025-07,West,Apparel,Online,38.04409166393099,2,76.09,4.0,0,818,Medium
ORD101460,2025-10-16,2025-10,East,Electronics,Online,229.30232395439225,5,1146.51,4.9,0,783,Low
ORD101461,2025-04-25,2025-04,West,Electronics,Online,181.40934955593966,5,907.05,4.5,0,647,Low
ORD101462,2025-01-18,2025-01,North,Apparel,In-Store,55.24422637646404,4,220.98,4.3,0,149,Low
ORD101463,2025-01-19,2025-01,East,Apparel,Online,39.246917236142075,2,78.49,4.2,0,87,Low
ORD101464,2025-11-07,2025-11,North,Home & Kitchen,Online,70.17967143553479,2,140.36,2.6,0,126,Low
ORD101465,2025-02-10,2025-02,South,Electronics,Online,170.82024179840604,4,683.28,5.3,1,552,Low
ORD101466,2025-08-20,2025-08,South,Sports,Online,72.26547119248261,3,216.8,7.1,1,641,Medium
ORD101467,2025-05-21,2025-05,North,Apparel,Online,40.81910586959765,2,81.64,4.3,0,720,Medium
ORD101468,2025-10-11,2025-10,East,Home & Kitchen,In-Store,85.02368073931017,2,170.05,3.2,0,93,Low
ORD101469,2025-01-23,2025-01,North,Sports,Online,55.954229409415646,1,55.95,6.4,1,248,Low
ORD101470,2025-11-24,2025-11,South,Apparel,In-Store,55.90308965290035,3,167.71,5.9,1,304,High
ORD101471,2025-09-12,2025-09,East,Electronics,Online,188.87848310007618,3,566.64,5.0,0,569,Low
ORD101472,2025-06-13,2025-06,North,Home & Kitchen,In-Store,108.68673200259792,3,326.06,3.4,0,42,Medium
ORD101473,2025-03-17,2025-03,West,Beauty,Online,27.74813947268386,5,138.74,5.4,1,756,Low
ORD101474,2025-12-23,2025-12,South,Beauty,Online,23.180884047105764,4,92.72,6.1,1,73,High
ORD101475,2025-04-21,2025-04,West,Electronics,Online,191.00700585349958,3,573.02,1.9,0,471,Low
ORD101476,2025-06-29,2025-06,East,Sports,Online,45.105519020821355,2,90.21,4.5,0,839,Low
ORD101477,2025-05-24,2025-05,East,Apparel,In-Store,46.265270026261376,4,185.06,3.1,0,175,Medium
ORD101478,2025-03-26,2025-03,East,Electronics,In-Store,192.5386879914142,5,962.69,2.7,0,618,Low
ORD101479,2025-06-02,2025-06,West,Home & Kitchen,In-Store,105.61857848891307,1,105.62,3.6,0,495,Medium
ORD101480,2025-02-25,2025-02,East,Home & Kitchen,Online,84.9592027323282,2,169.92,2.1,0,738,Low
ORD101481,2025-01-01,2025-01,North,Home & Kitchen,Online,69.06863312884002,1,69.07,1.5,0,529,Low
ORD101482,2025-04-16,2025-04,North,Sports,In-Store,60.953353856007546,2,121.91,4.5,0,763,Low
ORD101483,2025-02-10,2025-02,East,Apparel,In-Store,37.67381957242336,1,37.67,3.9,0,363,Medium
ORD101484,2025-06-01,2025-06,North,Home & Kitchen,Online,66.00884505179543,3,198.03,1.0,0,148,High
ORD101485,2025-11-11,2025-11,North,Apparel,In-Store,40.970678809203484,5,204.85,2.3,0,611,Low
ORD101486,2025-03-01,2025-03,North,Electronics,Online,170.6784255744178,5,853.39,4.8,0,870,High
ORD101487,2025-01-01,2025-01,South,Apparel,In-Store,37.44239741269305,2,74.88,4.2,0,390,Medium
ORD101488,2025-02-10,2025-02,North,Beauty,Online,40.69898433290386,4,162.8,5.2,1,738,Low
ORD101489,2025-07-05,2025-07,East,Apparel,Online,52.50428299297005,2,105.01,5.3,1,789,Low
ORD101490,2025-04-11,2025-04,East,Electronics,In-Store,295.84981017241887,2,591.7,1.7,0,581,Low
ORD101491,2025-06-28,2025-06,West,Home & Kitchen,Online,70.38342872219589,4,281.53,4.3,0,712,Low
ORD101492,2025-01-11,2025-01,South,Beauty,Online,38.997280051819395,4,155.99,4.7,0,507,Medium
ORD101493,2025-05-02,2025-05,South,Beauty,Online,28.60772894393366,3,85.82,3.5,0,724,Low
ORD101494,2025-05-30,2025-05,East,Home & Kitchen,Online,64.0749189428592,1,64.07,2.3,0,303,Low
ORD101495,2025-06-07,2025-06,South,Apparel,In-Store,56.84827365013219,3,170.54,3.5,0,473,Medium
ORD101496,2025-07-21,2025-07,East,Home & Kitchen,In-Store,59.340407384314005,2,118.68,2.5,0,70,Low
ORD101497,2025-10-12,2025-10,North,Sports,Online,59.00381923526858,1,59.0,4.0,0,177,High
ORD101498,2025-06-20,2025-06,West,Beauty,In-Store,38.20560803874451,1,38.21,5.1,1,521,Medium
ORD101499,2025-11-04,2025-11,North,Sports,In-Store,67.9217668687534,3,203.77,3.6,0,652,Low
ORD101500,2025-07-13,2025-07,West,Apparel,In-Store,47.81906940509034,1,47.82,4.7,0,27,Low
ORD101501,2025-04-06,2025-04,East,Electronics,Online,208.45962391155143,4,833.84,3.7,0,62,Low
ORD101502,2025-03-25,2025-03,North,Home & Kitchen,Online,60.20312650172912,1,60.2,4.4,0,6,High
ORD101503,2025-04-28,2025-04,East,Electronics,Online,306.6096858495284,2,613.22,3.8,0,466,Low
ORD101504,2025-08-07,2025-08,North,Electronics,Online,180.91515391565744,5,904.58,3.2,0,302,High
ORD101505,2025-03-30,2025-03,East,Apparel,In-Store,39.542216961745375,4,158.17,5.6,1,48,High
ORD101506,2025-11-30,2025-11,East,Home & Kitchen,Online,69.21128269969859,3,207.63,1.2,0,714,Low
ORD101507,2025-06-25,2025-06,North,Beauty,Online,40.06676954039976,1,40.07,1.5,0,476,Medium
ORD101508,2025-11-12,2025-11,North,Sports,In-Store,74.07491249438827,1,74.07,3.5,0,10,Medium
ORD101509,2025-09-07,2025-09,East,Beauty,Online,30.603925788226068,5,153.02,3.7,0,617,Low
ORD101510,2025-05-02,2025-05,North,Sports,Online,82.12776742597808,4,328.51,2.0,0,820,High
ORD101511,2025-03-25,2025-03,West,Sports,In-Store,44.216901993030554,5,221.08,2.5,0,377,Low
ORD101512,2025-09-29,2025-09,East,Electronics,In-Store,291.6252387081344,5,1458.13,2.2,0,854,High
ORD101513,2025-05-01,2025-05,East,Home & Kitchen,Online,59.38393079853691,1,59.38,5.1,1,375,Medium
ORD101514,2025-04-01,2025-04,North,Electronics,In-Store,214.23412717392281,5,1071.17,4.5,0,70,Low
ORD101515,2025-12-06,2025-12,East,Electronics,In-Store,162.3167512699794,3,486.95,5.3,1,111,Low
ORD101516,2025-06-26,2025-06,West,Electronics,In-Store,307.8412247306835,4,1231.36,1.9,0,61,Low
ORD101517,2025-01-18,2025-01,North,Sports,Online,80.40435910502526,3,241.21,2.1,0,272,Low
ORD101518,2025-06-30,2025-06,South,Sports,In-Store,66.5615561203417,4,266.25,2.8,0,346,Medium
ORD101519,2025-06-18,2025-06,North,Beauty,In-Store,25.574736053963154,5,127.87,4.5,0,400,Low
ORD101520,2025-11-12,2025-11,South,Beauty,Online,26.81233222914685,5,134.06,5.7,1,433,High
ORD101521,2025-09-17,2025-09,East,Beauty,In-Store,30.440410687199527,3,91.32,3.4,0,777,Low
ORD101522,2025-03-11,2025-03,South,Electronics,In-Store,203.70814810382123,2,407.42,4.8,0,11,Low
ORD101523,2025-02-24,2025-02,East,Beauty,Online,21.447592014133754,4,85.79,3.9,0,808,Low
ORD101524,2025-08-09,2025-08,South,Sports,In-Store,69.56275234091964,3,208.69,3.2,0,215,Low
ORD101525,2025-01-18,2025-01,North,Beauty,Online,33.881985985959325,2,67.76,4.3,0,858,Medium
ORD101526,2025-04-27,2025-04,North,Electronics,In-Store,293.26384829570145,4,1173.06,2.8,0,122,Low
ORD101527,2025-02-20,2025-02,West,Electronics,In-Store,227.43552217623935,1,227.44,2.4,0,91,Medium
ORD101528,2025-01-08,2025-01,East,Beauty,Online,28.238888197766144,3,84.72,4.7,0,110,Medium
ORD101529,2025-12-02,2025-12,South,Electronics,Online,232.7736461693361,4,931.09,4.7,0,267,Low
ORD101530,2025-02-02,2025-02,East,Apparel,Online,37.632892213218945,5,188.16,4.3,0,847,Low
ORD101531,2025-01-04,2025-01,North,Apparel,In-Store,51.204521082480774,4,204.82,2.9,0,417,Low
ORD101532,2025-12-07,2025-12,North,Electronics,Online,272.58506394968487,5,1362.93,4.8,0,149,Low
ORD101533,2025-03-10,2025-03,North,Electronics,In-Store,177.6331038598566,5,888.17,3.3,0,577,Medium
ORD101534,2025-10-26,2025-10,West,Beauty,Online,27.68604757034191,2,55.37,3.4,0,457,Low
ORD101535,2025-01-12,2025-01,East,Beauty,Online,39.22382056669437,5,196.12,4.4,0,632,Low
ORD101536,2025-02-26,2025-02,East,Beauty,In-Store,31.616166721310258,2,63.23,3.7,0,667,Low
ORD101537,2025-02-10,2025-02,North,Apparel,Online,48.25285437034272,4,193.01,4.3,0,707,Low
ORD101538,2025-09-15,2025-09,North,Electronics,Online,265.25086234621614,2,530.5,4.9,0,136,High
ORD101539,2025-08-15,2025-08,East,Apparel,Online,49.70362367947178,3,149.11,3.3,0,446,Medium
ORD101540,2025-06-23,2025-06,South,Apparel,Online,33.6917626943253,4,134.77,6.0,1,567,Medium
ORD101541,2025-03-30,2025-03,West,Electronics,Online,277.81010362690745,5,1389.05,2.4,0,501,Low
ORD101542,2025-02-02,2025-02,East,Sports,Online,80.75911356443564,5,403.8,3.9,0,875,Low
ORD101543,2025-07-27,2025-07,South,Beauty,Online,22.118821892807055,5,110.59,4.9,0,864,Low
ORD101544,2025-03-26,2025-03,East,Home & Kitchen,Online,62.78998636162285,3,188.37,5.7,1,730,Medium
ORD101545,2025-08-04,2025-08,West,Apparel,Online,53.61221886953563,5,268.06,4.3,0,216,Low
ORD101546,2025-09-08,2025-09,South,Apparel,Online,50.54092887420755,1,50.54,5.9,1,476,Low
ORD101547,2025-11-07,2025-11,East,Electronics,Online,212.90761784164886,5,1064.54,1.9,0,723,Medium
ORD101548,2025-06-30,2025-06,West,Electronics,In-Store,237.0442919368172,2,474.09,3.4,0,242,Medium
ORD101549,2025-01-02,2025-01,North,Home & Kitchen,Online,95.38695980805929,3,286.16,2.7,0,640,Low
ORD101550,2025-04-13,2025-04,West,Apparel,Online,47.391008549249264,5,236.96,7.5,1,225,Low
ORD101551,2025-11-08,2025-11,North,Home & Kitchen,Online,63.85054617959636,4,255.4,2.9,0,126,High
ORD101552,2025-07-14,2025-07,East,Sports,In-Store,45.75631322359819,5,228.78,3.4,0,216,Low
ORD101553,2025-08-14,2025-08,East,Electronics,In-Store,221.58424521901077,4,886.34,3.5,0,833,High
ORD101554,2025-06-17,2025-06,East,Electronics,In-Store,296.1242527087204,4,1184.5,1.4,0,895,Low
ORD101555,2025-03-01,2025-03,South,Electronics,In-Store,239.89799290510805,1,239.9,3.9,0,769,High
ORD101556,2025-11-24,2025-11,East,Electronics,In-Store,209.16589062874874,5,1045.83,3.8,0,244,High
ORD101557,2025-10-10,2025-10,North,Home & Kitchen,In-Store,106.88754549317798,4,427.55,3.1,0,701,Low
ORD101558,2025-12-30,2025-12,North,Sports,Online,58.3225505595154,4,233.29,1.0,0,197,Medium
ORD101559,2025-11-09,2025-11,North,Beauty,In-Store,31.69207609962188,3,95.08,2.3,0,114,Low
ORD101560,2025-04-17,2025-04,East,Home & Kitchen,In-Store,62.52396251520838,5,312.62,4.5,0,233,Low
ORD101561,2025-04-03,2025-04,South,Apparel,In-Store,54.7281297838605,3,164.18,5.2,1,126,Low
ORD101562,2025-04-01,2025-04,North,Electronics,Online,261.8466554001322,1,261.85,5.2,1,576,Medium
ORD101563,2025-12-02,2025-12,West,Apparel,In-Store,56.51868577506886,1,56.52,2.6,0,615,Low
ORD101564,2025-07-23,2025-07,South,Apparel,Online,41.74352637297454,4,166.97,6.7,1,33,Low
ORD101565,2025-06-15,2025-06,South,Beauty,Online,30.15711760039003,4,120.63,5.1,1,97,High
ORD101566,2025-12-20,2025-12,South,Apparel,Online,36.802763913106745,2,73.61,7.1,1,431,High
ORD101567,2025-08-09,2025-08,North,Electronics,Online,302.5337509188609,4,1210.14,3.7,0,102,Low
ORD101568,2025-11-28,2025-11,East,Apparel,In-Store,34.2114364433483,5,171.06,1.0,0,745,Low
ORD101569,2025-12-26,2025-12,South,Electronics,Online,253.94804876592028,3,761.84,6.2,1,360,Low
ORD101570,2025-01-29,2025-01,North,Beauty,Online,35.8104052858689,5,179.05,3.2,0,372,Low
ORD101571,2025-05-12,2025-05,West,Electronics,Online,178.29141694225086,1,178.29,4.0,0,5,High
ORD101572,2025-09-25,2025-09,West,Electronics,In-Store,210.2597736978954,3,630.78,2.1,0,631,High
ORD101573,2025-10-24,2025-10,East,Electronics,In-Store,160.64149128142242,3,481.92,5.2,1,649,Low
ORD101574,2025-02-24,2025-02,West,Sports,In-Store,65.37754681863892,2,130.76,3.2,0,680,Low
ORD101575,2025-04-27,2025-04,West,Home & Kitchen,Online,111.71653599812295,1,111.72,6.4,1,486,Low
ORD101576,2025-07-20,2025-07,South,Home & Kitchen,In-Store,80.07355758204088,3,240.22,4.0,0,243,Low
ORD101577,2025-10-19,2025-10,East,Apparel,In-Store,62.68525894174749,2,125.37,2.2,0,71,Low
ORD101578,2025-02-11,2025-02,East,Electronics,Online,173.4387152665802,2,346.88,5.6,1,284,Low
ORD101579,2025-08-08,2025-08,North,Beauty,Online,29.24154120862371,2,58.48,3.6,0,489,Low
ORD101580,2025-04-19,2025-04,North,Electronics,Online,292.90260538746463,3,878.71,3.6,0,105,Low
ORD101581,2025-03-20,2025-03,North,Electronics,Online,289.0111041752507,5,1445.06,2.2,0,49,Medium
ORD101582,2025-07-08,2025-07,East,Home & Kitchen,Online,74.12112836070791,3,222.36,3.5,0,196,Medium
ORD101583,2025-06-01,2025-06,East,Electronics,Online,258.506029900323,3,775.52,4.5,0,64,Low
ORD101584,2025-08-21,2025-08,East,Electronics,Online,290.46866641989976,2,580.94,2.4,0,13,Low
ORD101585,2025-04-26,2025-04,South,Sports,Online,74.20885357843557,3,222.63,4.6,0,437,Medium
ORD101586,2025-10-28,2025-10,North,Apparel,Online,51.297000203386894,2,102.59,3.2,0,670,Low
ORD101587,2025-01-29,2025-01,South,Electronics,In-Store,177.49664464224347,5,887.48,4.6,0,450,High
ORD101588,2025-11-11,2025-11,South,Apparel,Online,33.79958481597275,3,101.4,7.0,1,83,Low
ORD101589,2025-01-11,2025-01,West,Sports,Online,67.81413155229555,3,203.44,4.1,0,305,High
ORD101590,2025-09-26,2025-09,West,Electronics,In-Store,231.04245251612264,1,231.04,3.0,0,32,Low
ORD101591,2025-05-07,2025-05,West,Electronics,Online,190.65764559864857,5,953.29,7.8,1,559,Medium
ORD101592,2025-05-20,2025-05,West,Home & Kitchen,Online,72.39510851770538,3,217.19,4.0,0,210,Low
ORD101593,2025-01-07,2025-01,West,Home & Kitchen,Online,77.95688192327896,1,77.96,4.3,0,349,Medium
ORD101594,2025-09-14,2025-09,South,Beauty,Online,31.405937894572617,1,31.41,4.8,0,811,Medium
ORD101595,2025-03-02,2025-03,North,Apparel,Online,43.79315752628499,2,87.59,3.4,0,528,Low
ORD101596,2025-08-29,2025-08,North,Electronics,Online,213.64291750123886,4,854.57,3.8,0,688,Medium
ORD101597,2025-09-22,2025-09,South,Home & Kitchen,Online,62.48103743343576,1,62.48,6.3,1,315,Low
ORD101598,2025-11-05,2025-11,North,Home & Kitchen,Online,104.47306342229922,1,104.47,4.2,0,837,Low
ORD101599,2025-09-16,2025-09,North,Electronics,In-Store,247.8097285938265,3,743.43,4.3,0,643,Low
ORD101600,2025-04-21,2025-04,West,Home & Kitchen,Online,64.18172233771266,3,192.55,5.8,1,464,Medium
ORD101601,2025-09-27,2025-09,North,Electronics,Online,219.2766580432021,5,1096.38,4.0,0,521,High
ORD101602,2025-10-29,2025-10,West,Sports,Online,59.502068305240904,4,238.01,5.0,0,561,Low
ORD101603,2025-04-26,2025-04,East,Sports,In-Store,67.22607689654315,4,268.9,4.6,0,144,Medium
ORD101604,2025-02-15,2025-02,East,Apparel,In-Store,50.67939296225394,2,101.36,2.0,0,227,High
ORD101605,2025-11-21,2025-11,East,Beauty,In-Store,34.54966487657501,4,138.2,6.3,1,617,Medium
ORD101606,2025-02-23,2025-02,South,Beauty,Online,35.655964204219956,3,106.97,4.6,0,397,Low
ORD101607,2025-08-05,2025-08,East,Electronics,Online,169.9165231038685,2,339.83,3.6,0,705,Low
ORD101608,2025-03-28,2025-03,North,Apparel,In-Store,41.10504931804358,2,82.21,1.5,0,473,Low
ORD101609,2025-02-15,2025-02,West,Home & Kitchen,Online,56.97147787366965,5,284.86,3.1,0,60,Low
ORD101610,2025-10-11,2025-10,South,Electronics,In-Store,224.01479286037898,3,672.04,5.7,1,598,Low
ORD101611,2025-02-22,2025-02,North,Apparel,Online,45.02704745165404,3,135.08,6.4,1,549,Medium
ORD101612,2025-09-02,2025-09,East,Electronics,Online,267.0863472476397,4,1068.35,3.3,0,328,Medium
ORD101613,2025-09-10,2025-09,East,Beauty,Online,24.50945587876508,2,49.02,4.4,0,711,Medium
ORD101614,2025-01-22,2025-01,South,Apparel,Online,51.39207539945359,2,102.78,5.5,1,316,Low
ORD101615,2025-03-05,2025-03,East,Sports,In-Store,54.88115631306639,5,274.41,4.5,0,104,Low
ORD101616,2025-10-17,2025-10,North,Apparel,Online,43.53036895650552,5,217.65,6.4,1,109,Medium
ORD101617,2025-07-05,2025-07,East,Electronics,Online,264.7701768052039,3,794.31,5.8,1,811,Low
ORD101618,2025-02-14,2025-02,North,Beauty,Online,22.502509020045082,5,112.51,3.4,0,339,High
ORD101619,2025-12-28,2025-12,North,Electronics,In-Store,206.78856489539902,2,413.58,3.6,0,373,Low
ORD101620,2025-04-07,2025-04,North,Electronics,Online,214.2637774415064,4,857.06,4.5,0,275,Low
ORD101621,2025-01-02,2025-01,South,Apparel,In-Store,54.046103323327564,1,54.05,4.5,0,664,Medium
ORD101622,2025-12-04,2025-12,South,Home & Kitchen,In-Store,67.15656724395924,4,268.63,3.2,0,545,Medium
ORD101623,2025-01-07,2025-01,South,Apparel,Online,61.34350930124958,1,61.34,4.2,0,809,Low
ORD101624,2025-07-21,2025-07,North,Electronics,In-Store,307.65534073030034,2,615.31,4.4,0,805,Medium
ORD101625,2025-12-29,2025-12,North,Apparel,In-Store,57.29566943583174,5,286.48,4.5,0,890,Low
ORD101626,2025-07-30,2025-07,South,Electronics,Online,200.15572522538332,2,400.31,5.0,0,296,Low
ORD101627,2025-08-02,2025-08,North,Electronics,Online,256.2354647272196,3,768.71,4.0,0,525,Low
ORD101628,2025-05-22,2025-05,East,Home & Kitchen,Online,60.65628977508425,5,303.28,5.4,1,312,Medium
ORD101629,2025-02-16,2025-02,West,Electronics,In-Store,288.1770146188026,5,1440.89,1.8,0,634,Medium
ORD101630,2025-07-29,2025-07,South,Apparel,Online,47.753775444698626,3,143.26,4.7,0,673,Low
ORD101631,2025-11-24,2025-11,West,Home & Kitchen,In-Store,65.880593313908,1,65.88,6.2,1,227,Medium
ORD101632,2025-02-03,2025-02,North,Sports,Online,55.751495501591506,2,111.5,4.1,0,773,Medium
ORD101633,2025-11-18,2025-11,North,Electronics,Online,277.3143826511481,4,1109.26,2.3,0,261,Low
ORD101634,2025-06-01,2025-06,East,Apparel,Online,58.91214317395196,2,117.82,4.1,0,884,Low
ORD101635,2025-07-15,2025-07,East,Electronics,In-Store,234.03586158790117,4,936.14,4.5,0,765,Low
ORD101636,2025-03-02,2025-03,West,Beauty,Online,31.086541506524135,5,155.43,1.4,0,17,Low
ORD101637,2025-08-15,2025-08,North,Electronics,In-Store,269.6131509692019,4,1078.45,3.2,0,359,High
ORD101638,2025-03-08,2025-03,East,Electronics,Online,281.2332018678574,4,1124.93,3.6,0,350,Medium
ORD101639,2025-04-10,2025-04,South,Apparel,Online,55.59267459046834,3,166.78,3.2,0,740,Low
ORD101640,2025-09-21,2025-09,South,Electronics,Online,213.201919736068,1,213.2,5.3,1,652,Low
ORD101641,2025-01-19,2025-01,North,Electronics,In-Store,252.8565672878352,3,758.57,2.8,0,46,Low
ORD101642,2025-06-13,2025-06,West,Electronics,Online,286.0334258737229,5,1430.17,4.5,0,756,Low
ORD101643,2025-08-06,2025-08,North,Home & Kitchen,In-Store,64.49859550665549,4,257.99,2.6,0,197,Low
ORD101644,2025-02-18,2025-02,West,Home & Kitchen,Online,77.73565436643793,4,310.94,3.3,0,333,Low
ORD101645,2025-04-18,2025-04,East,Home & Kitchen,In-Store,59.17065749701482,5,295.85,1.6,0,153,Low
ORD101646,2025-05-06,2025-05,East,Sports,Online,59.1728459988708,2,118.35,3.2,0,142,Low
ORD101647,2025-08-31,2025-08,East,Apparel,Online,55.826885643437436,2,111.65,5.0,0,474,Low
ORD101648,2025-12-23,2025-12,West,Beauty,Online,25.137597311937334,5,125.69,4.8,0,77,Low
ORD101649,2025-11-02,2025-11,North,Sports,Online,64.75926034722411,3,194.28,3.6,0,73,Low
ORD101650,2025-03-11,2025-03,North,Sports,Online,43.53660080371674,4,174.15,2.5,0,707,Low
ORD101651,2025-01-07,2025-01,East,Sports,Online,79.70129961072963,4,318.81,3.6,0,310,Low
ORD101652,2025-01-19,2025-01,South,Apparel,Online,57.33014788936421,1,57.33,6.1,1,583,Low
ORD101653,2025-08-06,2025-08,North,Apparel,In-Store,48.01888954129257,2,96.04,3.6,0,887,High
ORD101654,2025-02-27,2025-02,North,Apparel,Online,53.73229037311641,2,107.46,3.1,0,46,Low
ORD101655,2025-03-26,2025-03,South,Electronics,In-Store,170.00308938980427,1,170.0,1.4,0,715,Medium
ORD101656,2025-11-06,2025-11,North,Apparel,Online,58.12409913651716,4,232.5,2.9,0,99,Low
ORD101657,2025-11-15,2025-11,North,Electronics,Online,264.15027578505277,5,1320.75,3.1,0,684,Low
ORD101658,2025-11-03,2025-11,West,Electronics,Online,172.47497909566238,5,862.37,3.4,0,276,Low
ORD101659,2025-04-03,2025-04,South,Beauty,Online,41.59447498749432,1,41.59,4.7,0,122,Medium
ORD101660,2025-08-15,2025-08,West,Home & Kitchen,Online,57.26170487556101,3,171.79,5.5,1,206,High
ORD101661,2025-08-11,2025-08,West,Home & Kitchen,In-Store,91.19660830519533,2,182.39,3.8,0,328,Low
ORD101662,2025-03-09,2025-03,North,Apparel,In-Store,36.91028239733573,1,36.91,4.2,0,657,Low
ORD101663,2025-07-22,2025-07,East,Home & Kitchen,Online,96.27842835629406,4,385.11,2.2,0,612,Medium
ORD101664,2025-07-11,2025-07,East,Beauty,Online,22.478531333344357,5,112.39,3.6,0,656,Low
ORD101665,2025-05-25,2025-05,East,Home & Kitchen,Online,60.541649439214495,1,60.54,1.7,0,20,Low
ORD101666,2025-10-02,2025-10,North,Home & Kitchen,Online,82.11233747153541,4,328.45,3.2,0,877,Medium
ORD101667,2025-09-05,2025-09,North,Apparel,Online,62.811298160160256,1,62.81,2.4,0,391,Low
ORD101668,2025-07-14,2025-07,North,Apparel,Online,40.21026155277551,5,201.05,5.2,1,101,Medium
ORD101669,2025-09-22,2025-09,East,Home & Kitchen,Online,90.30157700236526,1,90.3,4.5,0,835,Low
ORD101670,2025-10-06,2025-10,West,Beauty,Online,31.89058056185894,3,95.67,5.7,1,713,Low
ORD101671,2025-07-26,2025-07,East,Apparel,In-Store,58.02676770398878,1,58.03,2.8,0,75,High
ORD101672,2025-04-08,2025-04,East,Apparel,Online,40.590572642712544,3,121.77,2.8,0,393,Low
ORD101673,2025-10-04,2025-10,West,Apparel,Online,48.980747992411814,3,146.94,3.2,0,815,Low
ORD101674,2025-09-19,2025-09,East,Apparel,In-Store,61.4446407258132,3,184.33,3.6,0,614,Low
ORD101675,2025-12-25,2025-12,North,Beauty,In-Store,27.984301975057207,5,139.92,5.2,1,175,Low
ORD101676,2025-02-24,2025-02,West,Sports,Online,60.4550344150276,5,302.28,5.0,0,630,Low
ORD101677,2025-06-03,2025-06,South,Apparel,Online,59.497619406865645,2,119.0,4.8,0,171,Low
ORD101678,2025-12-04,2025-12,North,Apparel,In-Store,41.97371400288542,5,209.87,2.8,0,317,Low
ORD101679,2025-07-07,2025-07,South,Apparel,Online,43.49122358596519,3,130.47,5.2,1,176,Low
ORD101680,2025-12-11,2025-12,West,Electronics,Online,200.83429656716552,1,200.83,6.9,1,624,Medium
ORD101681,2025-01-05,2025-01,North,Home & Kitchen,Online,101.3337570182041,4,405.34,5.2,1,838,Low
ORD101682,2025-01-13,2025-01,South,Sports,Online,81.07625275838674,4,324.31,5.5,1,40,High
ORD101683,2025-10-18,2025-10,North,Home & Kitchen,In-Store,91.3415373173467,2,182.68,3.1,0,543,Low
ORD101684,2025-05-11,2025-05,North,Electronics,In-Store,250.03904021398648,3,750.12,3.4,0,224,Low
ORD101685,2025-07-09,2025-07,North,Sports,In-Store,58.38015202795335,3,175.14,3.6,0,675,High
ORD101686,2025-06-06,2025-06,East,Sports,In-Store,42.52431748200286,1,42.52,2.8,0,126,Medium
ORD101687,2025-05-29,2025-05,West,Electronics,Online,180.7863902188303,2,361.57,3.5,0,330,Low
ORD101688,2025-12-09,2025-12,North,Home & Kitchen,In-Store,64.25654785705312,3,192.77,4.2,0,186,Low
ORD101689,2025-02-04,2025-02,North,Home & Kitchen,In-Store,62.48939215753005,2,124.98,3.0,0,786,Medium
ORD101690,2025-10-09,2025-10,North,Sports,Online,69.4699872742426,5,347.35,4.8,0,75,Low
ORD101691,2025-11-21,2025-11,North,Electronics,Online,174.99773866556484,2,350.0,5.7,1,524,Low
ORD101692,2025-08-28,2025-08,East,Electronics,Online,167.18762869065475,4,668.75,4.6,0,109,Low
ORD101693,2025-05-25,2025-05,East,Apparel,Online,43.55131745669853,1,43.55,4.4,0,540,Medium
ORD101694,2025-02-28,2025-02,East,Electronics,Online,192.34949009705636,2,384.7,7.8,1,691,Medium
ORD101695,2025-09-07,2025-09,South,Apparel,Online,36.094607187530286,5,180.47,5.4,1,677,Low
ORD101696,2025-06-21,2025-06,East,Sports,Online,48.13737077345985,5,240.69,2.7,0,30,High
ORD101697,2025-02-24,2025-02,North,Electronics,Online,193.45567884454593,5,967.28,3.4,0,696,Low
ORD101698,2025-05-12,2025-05,North,Apparel,Online,48.4107675463453,1,48.41,5.6,1,267,Medium
ORD101699,2025-12-17,2025-12,West,Beauty,Online,36.920007601916275,5,184.6,2.9,0,613,Low
ORD101700,2025-04-07,2025-04,East,Home & Kitchen,Online,103.7554920221198,2,207.51,3.1,0,867,Medium
ORD101701,2025-03-07,2025-03,West,Apparel,In-Store,55.16966226677377,1,55.17,5.1,1,107,Low
ORD101702,2025-09-06,2025-09,West,Home & Kitchen,Online,91.17994254343355,1,91.18,4.2,0,327,Low
ORD101703,2025-03-14,2025-03,East,Electronics,Online,293.7741849380004,4,1175.1,3.9,0,780,Low
ORD101704,2025-12-02,2025-12,West,Electronics,Online,234.0394676210746,3,702.12,5.8,1,128,High
ORD101705,2025-11-10,2025-11,South,Home & Kitchen,In-Store,91.46798308780672,3,274.4,3.6,0,235,Low
ORD101706,2025-12-25,2025-12,North,Apparel,In-Store,44.46604733545385,5,222.33,1.2,0,494,Low
ORD101707,2025-11-30,2025-11,North,Apparel,Online,41.8126023277435,1,41.81,2.0,0,896,Low
ORD101708,2025-03-30,2025-03,North,Electronics,Online,205.08361403703302,1,205.08,4.4,0,265,Medium
ORD101709,2025-03-19,2025-03,North,Sports,In-Store,48.22932583191629,5,241.15,3.3,0,347,Medium
ORD101710,2025-05-06,2025-05,South,Electronics,In-Store,276.6760382037731,4,1106.7,3.7,0,716,Low
ORD101711,2025-06-21,2025-06,East,Sports,Online,44.325459542008836,4,177.3,2.6,0,108,Low
ORD101712,2025-11-18,2025-11,East,Apparel,Online,52.75258517858238,3,158.26,3.7,0,295,Medium
